cliente,poupanca,cdb,renda,segmentacao,seguro
898957925,"946,00","4875,00","7552,00",28,1
851888035,"1069,00","8414,00","77707,00",40,0
777990440,"206,00","2271,00","6732,00",40,1
730874942,"478,00","4925,00","42972,00",40,1
885481861,"362,00","4655,00","97473,00",37,0
795095385,"727,00","1509,00","91105,00",40,1
743626650,"686,00","1938,00","26253,00",40,1
777949758,"338,00","8683,00","98008,00",40,1
785538593,"350,00","3668,00","62106,00",21,0
789636798,"1040,00","9742,00","16855,00",60,0
866696944,"1025,00","5540,00","5095,00",40,1
881753322,"103,00","2,00","29584,00",50,1
780621678,"318,00","2815,00","12301,00",40,1
751056562,"15,00","7607,00","94400,00",20,0
861731060,"949,00","8941,00","25937,00",60,1
752960380,"679,00","9565,00","67370,00",45,1
747587350,"382,00","1942,00","77226,00",32,1
753174094,"947,00","4158,00","25138,00",55,1
810145672,"506,00","149,00","68453,00",45,1
841438124,"805,00","3304,00","67588,00",20,0
793569743,"522,00","4175,00","23511,00",20,0
814758394,"1204,00","4026,00","12214,00",24,0
785174371,"1080,00","9334,00","5142,00",55,1
812212882,"902,00","5444,00","65364,00",40,1
844730900,"1333,00","3924,00","96127,00",60,1
755743102,"421,00","7686,00","13246,00",45,1
802486050,"270,00","4668,00","91888,00",64,1
780921881,"193,00","8106,00","74924,00",40,1
862679717,"680,00","3650,00","11239,00",26,1
791201146,"403,00","2104,00","19711,00",40,0
700111004,"55,00","7255,00","99625,00",40,0
754410431,"1315,00","4763,00","87810,00",60,1
773526856,"341,00","9613,00","89672,00",40,0
700243268,"538,00","2126,00","70307,00",60,1
790552016,"819,00","2389,00","60847,00",14,0
744205327,"905,00","9184,00","71157,00",40,1
811925551,"1103,00","2224,00","24556,00",60,1
732200099,"173,00","5013,00","64607,00",50,1
773465331,"1213,00","3689,00","56122,00",60,1
898915398,"576,00","3731,00","48026,00",55,1
706080885,"257,00","2304,00","73509,00",40,1
893892652,"381,00","5367,00","92855,00",40,1
849054487,"183,00","1289,00","16521,00",50,1
736180595,"1355,00","852,00","54601,00",45,1
759593087,"442,00","616,00","74133,00",40,1
899491515,"836,00","5370,00","37733,00",40,0
830327489,"1029,00","5192,00","57838,00",15,1
745611305,"668,00","9469,00","54943,00",50,1
822133091,"637,00","4353,00","81791,00",40,1
858410314,"1305,00","5746,00","44341,00",20,1
716625867,"500,00","118,00","51558,00",50,1
881229727,"759,00","3571,00","87760,00",40,1
783331500,"1481,00","903,00","35503,00",45,0
726874247,"1326,00","6115,00","75578,00",32,0
861341875,"985,00","8772,00","55996,00",40,0
765245745,"1214,00","3774,00","71441,00",15,0
772894854,"433,00","6222,00","36437,00",45,1
855249975,"1052,00","9552,00","91492,00",35,1
743497833,"778,00","6294,00","48531,00",40,1
784569765,"683,00","3880,00","33347,00",40,1
704845897,"1083,00","2364,00","93752,00",60,1
825918247,"802,00","5042,00","62976,00",40,1
835869580,"98,00","9840,00","86751,00",38,1
877285475,"1285,00","3517,00","22048,00",25,0
764917454,"616,00","6339,00","49653,00",40,0
795416177,"417,00","3279,00","77579,00",40,1
751593691,"666,00","3766,00","37295,00",40,1
878375716,"577,00","4862,00","21883,00",40,0
707512227,"393,00","366,00","94229,00",40,1
729771204,"135,00","5795,00","87904,00",40,1
746705973,"583,00","2644,00","86473,00",20,0
822314999,"434,00","6107,00","17868,00",10,1
802273649,"1269,00","1803,00","11168,00",40,1
853394220,"893,00","4721,00","96402,00",50,1
757816557,"201,00","1506,00","76156,00",40,0
784712528,"86,00","6869,00","95597,00",16,1
750195850,"238,00","9539,00","82623,00",40,1
719594593,"1198,00","718,00","14041,00",45,1
862134741,"1375,00","5111,00","22199,00",50,1
886009823,"1455,00","1041,00","10340,00",48,1
875333476,"30,00","2503,00","90422,00",40,1
754725131,"357,00","9522,00","59545,00",40,1
761314522,"240,00","5793,00","10473,00",40,1
777307462,"391,00","747,00","62149,00",5,0
790554942,"678,00","5073,00","66488,00",40,0
728160366,"818,00","3383,00","65557,00",4,1
811099567,"780,00","2494,00","37764,00",55,0
881715696,"1399,00","977,00","14230,00",35,1
734415607,"575,00","3647,00","7638,00",30,1
756756871,"224,00","2276,00","68222,00",40,1
845504191,"1204,00","1960,00","56135,00",45,0
874194014,"229,00","8268,00","45415,00",50,1
881110026,"207,00","8390,00","94061,00",20,1
765139522,"427,00","1157,00","67270,00",20,0
777274770,"128,00","6756,00","54885,00",45,1
748665059,"908,00","8340,00","68953,00",60,1
736595371,"1491,00","4286,00","81528,00",40,1
792103112,"608,00","3784,00","99756,00",40,0
895633721,"1127,00","3761,00","44030,00",20,0
743258662,"453,00","7016,00","59316,00",50,1
851360858,"883,00","6006,00","59951,00",40,0
758613851,"693,00","668,00","42155,00",30,1
727816106,"646,00","1089,00","97252,00",40,1
772861920,"1237,00","5914,00","81102,00",65,0
703950813,"338,00","1829,00","55068,00",50,0
894340741,"621,00","8554,00","12516,00",40,1
882666684,"309,00","1026,00","30430,00",40,1
852721739,"117,00","9438,00","89457,00",35,1
739231934,"731,00","2855,00","96068,00",25,1
757342037,"1443,00","1508,00","46849,00",40,1
852572994,"1064,00","1491,00","64371,00",40,0
887666471,"445,00","2407,00","94820,00",40,1
781527948,"364,00","5124,00","84578,00",40,1
875477382,"476,00","9172,00","41865,00",35,0
714267985,"918,00","8765,00","61936,00",40,0
748583578,"188,00","8289,00","6059,00",40,1
785127851,"1313,00","3871,00","54843,00",40,0
888311437,"730,00","6028,00","94610,00",15,0
839543411,"840,00","9818,00","80710,00",45,1
761110643,"555,00","6467,00","40357,00",40,1
733306558,"291,00","1122,00","36061,00",60,1
874720229,"920,00","6617,00","83412,00",40,1
703673055,"629,00","3391,00","42385,00",42,1
791067280,"85,00","3211,00","80442,00",45,1
851879795,"622,00","122,00","35610,00",40,1
714106725,"688,00","5586,00","88894,00",40,0
862352725,"867,00","5215,00","99406,00",20,0
826975868,"671,00","5119,00","29965,00",40,1
764447670,"88,00","2664,00","96519,00",59,1
848077358,"378,00","8147,00","73657,00",24,0
757221624,"688,00","4214,00","7877,00",40,0
732089307,"934,00","5650,00","51030,00",45,1
783864372,"1433,00","8272,00","33723,00",15,0
884626720,"1369,00","6091,00","94503,00",40,0
805537703,"1335,00","3346,00","28582,00",40,1
866664317,"528,00","5103,00","13972,00",36,0
808104073,"900,00","7449,00","31705,00",50,1
718322813,"997,00","6838,00","96814,00",20,0
831337265,"1415,00","887,00","94819,00",40,1
765789143,"1478,00","1861,00","28667,00",25,0
868576084,"55,00","4671,00","45754,00",72,1
827680573,"1387,00","8186,00","61977,00",50,0
703416942,"1282,00","5340,00","57038,00",40,1
798894800,"607,00","8094,00","8686,00",20,1
865075028,"31,00","696,00","50546,00",40,0
754856753,"856,00","9384,00","10372,00",40,1
859734039,"316,00","9956,00","79632,00",40,0
734149306,"1270,00","6205,00","94691,00",40,1
813934623,"1266,00","7862,00","87866,00",37,1
872994589,"703,00","9949,00","44663,00",40,1
818328968,"250,00","860,00","24829,00",20,1
784254699,"232,00","3270,00","41473,00",40,1
834586509,"113,00","6559,00","85164,00",50,1
802991791,"675,00","1272,00","20722,00",40,1
801631366,"833,00","6176,00","7548,00",38,1
819736929,"811,00","9488,00","29046,00",40,1
704608327,"1270,00","5784,00","83185,00",45,0
854161006,"1289,00","2431,00","71646,00",40,0
834019262,"1348,00","2213,00","33054,00",40,1
801639019,"1369,00","3215,00","27146,00",18,0
724478141,"1324,00","5824,00","19255,00",38,0
832196942,"62,00","908,00","53877,00",40,1
711758517,"1453,00","6769,00","31619,00",70,1
707598177,"609,00","9547,00","59426,00",55,1
850634963,"109,00","6473,00","72781,00",42,0
883059849,"266,00","902,00","98477,00",40,1
889957493,"523,00","8919,00","45819,00",30,0
703607961,"912,00","1625,00","98541,00",50,0
779078166,"1014,00","9931,00","96261,00",40,1
722830264,"440,00","6820,00","65127,00",38,0
782929866,"791,00","9279,00","76855,00",32,1
848336741,"1477,00","3821,00","31169,00",55,1
891621141,"1011,00","3539,00","88588,00",24,0
841285222,"293,00","7162,00","6383,00",38,1
832366118,"805,00","4644,00","61215,00",56,1
807694183,"790,00","3807,00","37868,00",40,0
713047611,"129,00","3856,00","97546,00",40,1
860891574,"883,00","4529,00","35166,00",50,1
761972214,"993,00","6188,00","63148,00",40,1
704407679,"1338,00","6138,00","26436,00",40,1
769801584,"746,00","218,00","95342,00",42,0
783107211,"1276,00","741,00","24391,00",50,1
707741713,"1312,00","915,00","76787,00",60,1
730691004,"64,00","3424,00","89269,00",55,0
889474968,"1323,00","2903,00","84573,00",38,0
760326396,"265,00","2181,00","39002,00",50,1
789785389,"1162,00","1965,00","19372,00",30,1
711657819,"552,00","2428,00","69894,00",16,1
835239513,"738,00","8278,00","52407,00",40,0
894500723,"396,00","9374,00","72545,00",50,1
774650205,"538,00","4538,00","48806,00",40,1
822952840,"560,00","1493,00","41626,00",33,1
730502618,"375,00","923,00","12759,00",40,0
782412454,"153,00","6564,00","37718,00",60,1
766317430,"1125,00","697,00","14829,00",20,1
738144007,"1333,00","2606,00","96903,00",40,1
796449410,"529,00","577,00","75041,00",40,1
702772427,"1029,00","1573,00","63153,00",35,1
759577275,"204,00","8120,00","68351,00",40,1
809739067,"1400,00","6080,00","49571,00",40,1
898766205,"1245,00","30,00","13504,00",30,1
871759908,"248,00","3587,00","16882,00",20,1
791235534,"531,00","4987,00","47915,00",38,0
872260448,"617,00","8345,00","53968,00",20,0
879723361,"1120,00","8553,00","33472,00",48,1
881317131,"204,00","6675,00","85758,00",40,1
732615197,"779,00","5623,00","50992,00",47,1
896632621,"1315,00","3701,00","34246,00",40,1
837928291,"518,00","4322,00","29579,00",30,1
878456645,"908,00","9842,00","74177,00",36,0
881074105,"960,00","9262,00","55690,00",40,1
822206333,"1428,00","8956,00","24932,00",45,1
810442286,"1380,00","8448,00","41864,00",40,1
844034757,"607,00","186,00","90245,00",20,1
828767354,"1017,00","7348,00","65586,00",75,0
846064540,"1211,00","5878,00","39243,00",60,0
710587486,"617,00","2668,00","77870,00",50,1
885889809,"841,00","4337,00","82537,00",45,1
813641035,"1224,00","3169,00","41737,00",50,1
858825112,"1135,00","120,00","15171,00",40,1
879653298,"904,00","2542,00","82999,00",46,0
773939252,"1131,00","4802,00","36287,00",40,1
890651673,"816,00","1283,00","76485,00",40,0
781975713,"1323,00","6844,00","45804,00",60,1
821844293,"1263,00","8090,00","62163,00",42,1
813774859,"771,00","2009,00","98881,00",40,0
800463596,"257,00","3220,00","58459,00",24,0
883846554,"264,00","2687,00","94780,00",25,1
809194378,"699,00","4190,00","78290,00",40,1
780490627,"815,00","9946,00","76053,00",15,1
758384233,"1125,00","209,00","82156,00",40,0
729647081,"1043,00","865,00","55175,00",40,1
866804986,"997,00","3782,00","77463,00",40,1
815923401,"429,00","3114,00","52223,00",24,0
738055116,"1498,00","3345,00","88729,00",40,1
855562893,"1434,00","1266,00","10492,00",40,1
778647710,"917,00","7955,00","26450,00",50,0
730181374,"708,00","5164,00","75863,00",50,1
782424321,"938,00","6493,00","42018,00",6,1
747729564,"989,00","160,00","34728,00",20,1
790304684,"714,00","8303,00","81030,00",50,1
842281048,"406,00","5107,00","23731,00",40,1
838783680,"1120,00","7523,00","85539,00",48,0
853970337,"1117,00","4839,00","59848,00",40,1
827402843,"1188,00","8626,00","47903,00",40,1
744908563,"501,00","5247,00","86233,00",50,0
785162126,"760,00","8973,00","52004,00",45,1
759504931,"1242,00","6893,00","13217,00",40,1
897130932,"30,00","4984,00","14128,00",18,1
784766520,"1439,00","6091,00","80044,00",40,0
892124161,"963,00","153,00","72045,00",55,0
717407115,"1136,00","4131,00","9825,00",50,1
895111009,"524,00","5400,00","5787,00",40,0
812662816,"563,00","7425,00","68475,00",50,1
747030394,"1402,00","8853,00","18128,00",40,1
840408865,"526,00","5214,00","64303,00",40,0
701029021,"60,00","3095,00","57187,00",40,1
876443303,"11,00","1460,00","69897,00",40,0
857074799,"938,00","2327,00","38169,00",56,0
832719392,"153,00","2940,00","85964,00",20,0
813811747,"102,00","35,00","13136,00",40,1
805065395,"976,00","3481,00","59805,00",50,1
742921242,"777,00","4026,00","96103,00",70,1
768847511,"1445,00","1830,00","36199,00",40,1
850770305,"1182,00","794,00","59830,00",15,0
863555030,"384,00","7826,00","7879,00",40,1
736519564,"601,00","4676,00","58661,00",28,1
710986247,"257,00","3185,00","6701,00",50,1
815013201,"710,00","241,00","24575,00",40,1
846284752,"27,00","2136,00","82630,00",40,1
704689396,"669,00","3726,00","53749,00",50,1
897338728,"468,00","6071,00","49077,00",40,1
721564721,"1161,00","2417,00","61012,00",40,1
719955947,"986,00","833,00","77864,00",25,1
734317594,"1164,00","9939,00","36260,00",60,1
830834985,"60,00","5871,00","41435,00",7,0
765007230,"378,00","2118,00","59627,00",40,0
827863657,"897,00","9566,00","77453,00",40,1
835523117,"51,00","7940,00","11765,00",30,0
851009267,"1305,00","2942,00","50597,00",40,0
710098843,"854,00","5133,00","38206,00",40,1
723467571,"1338,00","5954,00","72426,00",70,1
745900896,"1123,00","937,00","17374,00",50,1
881378056,"1236,00","2715,00","19543,00",60,0
791700662,"1111,00","7919,00","63464,00",15,1
713988260,"1419,00","8392,00","67577,00",28,1
751964038,"1090,00","8477,00","7107,00",60,1
810479188,"1307,00","5126,00","68672,00",40,1
721480644,"1250,00","2510,00","88368,00",45,0
763692930,"111,00","3891,00","8318,00",30,0
883161645,"1386,00","2106,00","56421,00",40,1
786802742,"644,00","5649,00","31377,00",40,0
816243914,"1206,00","7931,00","49699,00",50,1
731730288,"240,00","7999,00","27546,00",65,1
879357185,"697,00","1128,00","27008,00",40,1
786164737,"714,00","2424,00","69361,00",55,1
786372259,"1297,00","5035,00","82133,00",50,0
800819542,"1438,00","4653,00","71802,00",45,1
784410258,"388,00","5245,00","53728,00",40,1
744645011,"198,00","3938,00","30946,00",55,1
752738190,"684,00","7760,00","53548,00",20,1
790793632,"964,00","1537,00","90997,00",40,0
876512424,"443,00","810,00","95435,00",40,1
741030891,"17,00","9600,00","61491,00",45,1
796591969,"405,00","110,00","41476,00",38,0
844942420,"821,00","6941,00","66379,00",52,1
710185498,"299,00","2668,00","15664,00",15,1
759778636,"1393,00","1121,00","38824,00",10,1
789302585,"48,00","4812,00","17466,00",40,1
727296569,"682,00","7455,00","47370,00",30,1
715358585,"1015,00","4119,00","17478,00",44,1
868824913,"261,00","6111,00","68387,00",60,1
797466711,"902,00","6592,00","44777,00",40,1
875438355,"1290,00","1913,00","79269,00",40,1
875697938,"1091,00","3392,00","69376,00",45,1
806150924,"1008,00","6527,00","7489,00",50,0
813782281,"1270,00","257,00","40086,00",40,1
816120912,"330,00","5910,00","45651,00",30,1
891371510,"1360,00","6214,00","25986,00",20,1
784822062,"595,00","3704,00","85837,00",25,1
725216286,"180,00","1380,00","7029,00",40,1
769922696,"591,00","2964,00","21654,00",38,0
720687911,"1333,00","555,00","63303,00",40,0
798296285,"367,00","8569,00","50119,00",5,1
897379104,"906,00","5269,00","18054,00",40,1
846359275,"184,00","2925,00","77078,00",40,1
890557264,"724,00","1421,00","83438,00",60,1
836114812,"1190,00","344,00","74146,00",42,0
727650563,"1351,00","8125,00","86643,00",40,0
762319929,"819,00","5587,00","91524,00",55,1
867479299,"1112,00","703,00","33374,00",10,0
804658859,"680,00","9554,00","47574,00",40,1
799485692,"1381,00","2823,00","14100,00",40,0
704391734,"817,00","7620,00","12505,00",44,1
888771797,"640,00","9504,00","80862,00",99,1
788476717,"633,00","1464,00","55924,00",25,0
856460949,"90,00","567,00","24054,00",40,1
799579253,"1386,00","3942,00","51659,00",30,1
768010363,"1343,00","8134,00","83519,00",40,1
784755488,"600,00","4236,00","47070,00",40,0
707004552,"1274,00","8849,00","48441,00",40,1
859123144,"371,00","391,00","93850,00",40,1
709158265,"1357,00","1989,00","64306,00",45,0
796832315,"1116,00","2001,00","34959,00",40,1
769387316,"1086,00","5575,00","16123,00",35,0
816566432,"660,00","3230,00","84090,00",40,0
890622889,"98,00","9936,00","57916,00",45,0
782210273,"551,00","6838,00","39785,00",35,1
871433202,"339,00","9025,00","29340,00",40,1
793912356,"285,00","2370,00","92809,00",40,0
713483273,"920,00","5467,00","23145,00",43,1
816364145,"846,00","5206,00","45302,00",40,0
730541680,"169,00","3386,00","54014,00",20,0
798663177,"694,00","9462,00","21054,00",40,1
747390832,"345,00","9913,00","71124,00",30,1
755691964,"896,00","3761,00","8396,00",70,1
856996684,"224,00","9992,00","87429,00",40,1
879724540,"652,00","9037,00","28773,00",40,1
753153317,"1089,00","1298,00","33260,00",40,1
861288278,"1163,00","6692,00","93439,00",45,1
847169876,"1173,00","5129,00","91038,00",38,0
751605278,"898,00","736,00","46294,00",70,1
712769846,"631,00","2035,00","40990,00",40,0
879785427,"742,00","1720,00","19288,00",40,1
763108689,"81,00","6299,00","82123,00",20,0
834037968,"1044,00","3314,00","41641,00",60,1
755692619,"748,00","3607,00","51845,00",20,1
768329578,"1063,00","4712,00","65170,00",40,1
731132433,"1381,00","131,00","10664,00",20,0
748090762,"1144,00","6622,00","94233,00",35,1
834348783,"278,00","6596,00","98004,00",35,0
797828426,"97,00","3527,00","62945,00",40,1
834442561,"90,00","6846,00","17222,00",40,1
760036374,"686,00","6010,00","78936,00",70,1
772463667,"1098,00","14,00","14397,00",40,0
